GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pan_gene_symbol,product,TIGRFAM Meta Role,TIGRFAM Main Role,TIGRFAM Sub Role,TIGRFAM function,TIGRFAM,TIGRFAM HMM score
SAUSA300_RS10305,4544.7428878120145,2.388059594146929,0.13012136677841826,10.66742248804253,1.4458142978155402e-26,5.222781031368235e-25,putP,sodium:proline symporter,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",sodium/proline symporter,TIGR02121,767.6
SAUSA300_RS10385,2269.267774534442,1.630741997336442,0.1276427189729688,4.941464757343627,7.753783346321993e-7,1.6560270125064346e-5,sdcS,sodium-dependent dicarboxylate transporter SdcS,Metabolism,Transport and binding proteins,Cations and iron carrying compounds; Anions,"transporter, divalent anion:Na+ symporter (DASS) family",TIGR00785,293.9
SAUSA300_RS10970,817.9603192175166,1.9976053255296866,0.10847120792187046,9.196959678445186,3.682205655609362e-20,1.1585090051949455e-18,scrR,LacI family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,trehalose operon repressor,TIGR02405,150.5
SAUSA300_RS10985,1954.4538895271762,1.4378565990295442,0.12000867285553637,3.6485412979829026,2.6373351246410944e-4,0.005043687957320158,-,YeeE/YedE family protein,NA,NA,NA,"putative selenium metabolism protein, YedE family",TIGR04112,44
SAUSA300_RS11005,643.4306938634816,1.638312959209219,0.12583051735518283,5.072799290870336,3.920059017896704e-7,8.433891681151292e-6,-,DNA mismatch repair protein MutS,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",DNA mismatch repair protein MutS,TIGR01070,120.7
SAUSA300_RS11035,5986.878150127503,5.045781374324433,0.19232751495129788,21.03589481384879,3.079092716793779e-98,3.217651889049499e-96,ilvD,dihydroxy-acid dehydratase,Metabolism,Amino acid biosynthesis,Pyruvate family,dihydroxy-acid dehydratase,TIGR00110,784.3
SAUSA300_RS11040,9278.746446567202,5.11291048568407,0.17125736217447748,24.015963071379232,1.8942618644355438e-127,3.0792278974102223e-125,ilvB,"acetolactate synthase, large subunit, biosynthetic type",Metabolism,Amino acid biosynthesis,Pyruvate family,"acetolactate synthase, large subunit, biosynthetic type",TIGR00118,744.1
SAUSA300_RS11045,1223.7948783998797,5.126186426533298,0.17657798332709473,23.36750227172949,9.150004467754862e-121,1.2749006225071775e-118,ilvH,acetolactate synthase,Metabolism,Amino acid biosynthesis,Pyruvate family,"acetolactate synthase, small subunit",TIGR00119,48
SAUSA300_RS11050,7852.156333489393,4.9098153106492335,0.16513662512624758,23.676245700553494,6.335740256489563e-124,9.269187995244231e-122,ilvC,ketol-acid reductoisomerase,Metabolism,Amino acid biosynthesis,Pyruvate family,ketol-acid reductoisomerase,TIGR00465,436.7
SAUSA300_RS11055,9907.29509345704,4.933535572983954,0.17332888840612407,22.694056421612483,5.128306158836995e-114,6.252259925315437e-112,leuA,2-isopropylmalate synthase,Metabolism,Amino acid biosynthesis,Pyruvate family,2-isopropylmalate synthase,TIGR00973,662.6
SAUSA300_RS11060,5212.737199767311,4.871889830729106,0.18860415281350076,20.52918651562134,1.181360016901574e-93,1.0474725483193958e-91,leuB,3-isopropylmalate dehydrogenase,Metabolism,Amino acid biosynthesis,Pyruvate family,3-isopropylmalate dehydrogenase,TIGR00169,470.2
SAUSA300_RS11065,7164.214040809661,4.867357024085188,0.19769442017706176,19.56229731027033,3.2413929051423e-85,2.431875805242659e-83,leuC,3-isopropylmalate dehydratase large subunit,Metabolism,Amino acid biosynthesis,Pyruvate family,"3-isopropylmalate dehydratase, large subunit",TIGR00170,695.6
SAUSA300_RS11070,2823.9130525828373,4.797131108412556,0.1948136334421442,19.49109536802633,1.3065424168200873e-84,9.55735777903894e-83,leuD,3-isopropylmalate dehydratase small subunit,Metabolism,Amino acid biosynthesis,Pyruvate family,"3-isopropylmalate dehydratase, small subunit",TIGR00171,223.5
SAUSA300_RS11075,6253.371257215584,4.692982799118464,0.18667125084598107,19.783350582278327,4.142303219295933e-87,3.2757781674756485e-85,ilvA2,L-threonine dehydratase biosynthetic IlvA,Metabolism,Amino acid biosynthesis,Pyruvate family,threonine dehydratase,TIGR02079,615.2
SAUSA300_RS11085,2.6317133066593783,5.945250719931871,1.5822421137520035,3.1254702911459584,0.001775210003797143,0.031480390734002675,rrfE,5S ribosomal RNA,NA,NA,NA,NA,NA,NA
SAUSA300_RS11210,13354.94977867249,-1.4141628217680706,0.06716774425810411,-6.166096931535703,6.999618651430704e-10,1.665112534478556e-8,cshA,DEAD/DEAH box family ATP-dependent RNA helicase,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",ATP-dependent DNA helicase RecQ,TIGR01389,87
SAUSA300_RS11270,2207.4695639498236,1.8561374173807408,0.10705459711169371,7.997203674378443,1.2727660848487167e-15,3.6510917296738675e-14,thiE,thiamine phosphate synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,thiamine-phosphate diphosphorylase,TIGR00693,211.9
SAUSA300_RS11275,2890.0463190454666,1.8725222413788039,0.129489989590221,6.73814434721907,1.6042216016222175e-11,4.081697744649225e-10,thiM,hydroxyethylthiazole kinase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,hydroxyethylthiazole kinase,TIGR00694,256.6
SAUSA300_RS11280,2418.6981564884686,1.9228619406700775,0.1315234096874337,7.016712407800751,2.271494804776492e-12,5.934280177478585e-11,thiD,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,TIGR00097,312
SAUSA300_RS11285,2167.5721493982383,1.9220730272423288,0.12817631370708063,7.193786438183331,6.301874114834885e-13,1.6916774000006304e-11,tenA,thiaminase II,NA,NA,NA,thiaminase II,TIGR04306,311.3
SAUSA300_RS11505,2676.3819765592893,1.7124660219716206,0.12680160269357832,5.618746189615018,1.923481719112766e-8,4.3628740388557776e-7,pdp,pyrimidine-nucleoside phosphorylase,Metabolism,"Purines, pyrimidines, nucleosides, and nucleotides",Other,pyrimidine-nucleoside phosphorylase,TIGR02644,599.8
SAUSA300_RS11600,6203.464569017394,-2.8228169714522586,0.09220463138437142,-19.76925610009243,5.477768544660697e-87,4.2178817793887364e-85,glmS,glutamine--fructose-6-phosphate aminotransferase,Metabolism; Cell structure,Central intermediary metabolism; Cell envelope,Amino sugars; Biosynthesis and degradation of murein sacculus and peptidoglycan,glutamine-fructose-6-phosphate transaminase (isomerizing),TIGR01135,749.4
SAUSA300_RS11645,2457.98446982586,2.984365120756789,0.12808282619221367,15.492827412934,3.8785144902767875e-54,2.0265238211696216e-52,rocF,arginase,NA,NA,NA,arginase,TIGR01229,329.6
SAUSA300_RS11740,3724.382820271218,3.2854050967063393,0.12872931979011096,17.753570829338795,1.6173547990976856e-70,1.0068893919488996e-68,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS12325,1983.2018563226707,2.847183269792735,0.090319507707786,20.451653432046978,5.807312135242711e-93,4.997704502270639e-91,-,N-acetyltransferase,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal-protein-alanine acetyltransferase,TIGR01575,16
SAUSA300_RS12330,1316.1399523934779,3.0356652300835973,0.10281906753768778,19.798518687571594,3.0657689949121753e-87,2.4917889108647288e-85,bioY,biotin transporter BioY,Metabolism,Transport and binding proteins,Unknown substrate,"ECF transporter S component, folate family",TIGR04518,18.2
SAUSA300_RS12515,5816.541018773968,2.0716706410182093,0.06710860755077415,15.969197993079902,2.0946182570743503e-57,1.1786255808076055e-55,-,alanine glycine permease,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",GABA permease,TIGR01773,355.9
SAUSA300_RS12585,980.48569713577194,1.5049299498522613,0.1228010334339085,4.111772806244456,3.926325734941996e-5,7.76245209489208e-4,hutI,imidazolonepropionase,Metabolism,Energy metabolism,Amino acids and amines,imidazolonepropionase,TIGR01224,434.1
SAUSA300_RS12590,586.1416888034387,1.9055558148555551,0.1722322236976891,5.25776068736727,1.4582010478566202e-7,3.2080423052845646e-6,hutU,urocanate hydratase,Metabolism,Energy metabolism,Amino acids and amines,urocanate hydratase,TIGR01228,969.4
SAUSA300_RS12650,2608.312380452753,1.724831744298606,0.15509449027085806,4.6734848093749495,2.9613161802438156e-6,6.233677081577989e-5,-,DUF805 domain-containing protein,NA,NA,NA,non-ribosomal peptide synthetase terminal domain of unknown function,TIGR02353,4.8
SAUSA300_RS12660,1372.4921157294925,1.9200637708829922,0.11053699882303102,8.323581974176882,8.534420660344037e-17,2.472447015066005e-15,gltS,sodium/glutamate symporter,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",sodium/glutamate symporter,TIGR00210,358
SAUSA300_RS12775,4126.925245289385,1.8949418215802205,0.11527086227609792,7.7638164919478685,8.241111424390475e-15,2.296523050263479e-13,mqo,malate:quinone oxidoreductase,Metabolism,Energy metabolism,TCA cycle,malate dehydrogenase (acceptor),TIGR01320,709.8
SAUSA300_RS12895,104.56287836814127,-4.002533312050426,0.21545244285225892,-13.93594462101011,3.830980054769594e-44,1.8079754258477152e-42,-,peptidase,NA,NA,NA,NA,NA,NA
SAUSA300_RS15580,32.71234831678076,-3.1538712581885897,0.32806429884782135,-6.565393630922646,5.1895587628564235e-11,1.2760209193376383e-9,-,peptidase,NA,NA,NA,NA,NA,NA
SAUSA300_RS12900,221.93960127987802,-2.7787345711095175,0.15260037487124203,-11.656161215923232,2.134505603622031e-31,9.051541153910235e-30,-,MerR family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,Cu(I)-responsive transcriptional regulator,TIGR02044,44.6
SAUSA300_RS13085,587.7128060253582,4.566953978865342,0.1471719465517959,24.236643344320946,9.145569658721019e-130,1.6724960513386063e-127,bioX,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13090,1293.6293716831685,4.911451313253892,0.1576415502802212,24.81231189556913,6.602264933560433e-136,1.7562024723270753e-133,bioW,6-carboxyhexanoate--CoA ligase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,6-carboxyhexanoate--CoA ligase,TIGR01204,155.1
SAUSA300_RS13095,1928.819440623525,5.007716315363825,0.13904245003397783,28.82368884023878,1.0830474314253153e-182,6.337993568700946e-180,bioF,8-amino-7-oxononanoate synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,8-amino-7-oxononanoate synthase,TIGR00858,271.5
SAUSA300_RS13100,1691.0254986072503,5.752239746976626,0.1708062326770304,27.822402452739624,2.3245026339141037e-170,1.133582451138778e-167,bioB,biotin synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,biotin synthase,TIGR00433,377.8
SAUSA300_RS13105,1854.1548416917597,6.295520969607012,0.1761516728890275,30.062280322157932,1.508828116860393e-198,1.1037077674833774e-195,bioA,adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,adenosylmethionine-8-amino-7-oxononanoate transaminase,TIGR00508,550.6
SAUSA300_RS13110,1001.8973421990006,6.33250065214446,0.21593738159852544,24.69466200187024,1.2204567401225776e-134,2.550754586856187e-132,bioD,dethiobiotin synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,dethiobiotin synthase,TIGR00347,103.8
SAUSA300_RS13180,9363.019611547314,2.814342489853504,0.14886354093594484,12.18795736314109,3.603403805735219e-34,1.597509020542614e-32,-,alanine glycine permease,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",GABA permease,TIGR01773,311
SAUSA300_RS13350,450.3396519374364,1.3903403628976754,0.12011243313849232,3.2497914886763155,0.001154896530537481,0.020859427458967093,cntA,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",TIGR02294,787.6
SAUSA300_RS13475,1291.805844368553,1.382492900739137,0.08684394013948572,4.404370646066845,1.0609142141919958e-5,2.1707936998082374e-4,pgcA,phosphoglucomutase,Metabolism,Central intermediary metabolism,Amino sugars,phosphoglucosamine mutase,TIGR03990,171.6
SAUSA300_RS13580,5633.680894218743,3.7534127232860413,0.11413432641589992,24.124317457771113,1.3893317124612657e-128,2.3912850533303904e-126,-,MFS transporter,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids",D-galactonate transporter,TIGR00893,236.9
SAUSA300_RS13615,5022.55922540778,2.926820066832078,0.07821432720818879,24.635129337663678,5.312156682474824e-134,1.0362246968614224e-131,fbp,"fructose 1,6-bisphosphatase",NA,NA,NA,NA,NA,NA
SAUSA300_RS13660,471.82164618953936,-2.1065721095402314,0.12628364783502974,-8.762592216102266,1.9081090569315805e-18,5.876975895349268e-17,ddh,lactate dehydrogenase,Metabolism,Amino acid biosynthesis,Serine family,phosphoglycerate dehydrogenase,TIGR01327,154.7
SAUSA300_RS13745,15172.335107412655,-1.6936664954584373,0.11381654874581644,-6.0946013835614075,1.0971048414224422e-9,2.588813520969408e-8,cidC,pyruvate oxidase,Metabolism,Energy metabolism,Aerobic,pyruvate oxidase,TIGR02720,492.7
SAUSA300_RS13750,3679.42817995671,-1.6395863609120236,0.12076572518188501,-5.29609175077402,1.1830741066237607e-7,2.6224809363493365e-6,cidB,holin-like protein CidB,NA,Hypothetical proteins,Conserved,TIGR00659 family protein,TIGR00659,192.1
SAUSA300_RS13755,919.374949570972,-1.8335621402850986,0.11857813253106951,-7.02964469495833,2.0706012733316244e-12,5.458179572764264e-11,cidA,holin-like protein CidA,NA,NA,NA,NA,NA,NA
SAUSA300_RS13835,48.88224506659992,2.015888788845673,0.28208451548454694,3.6013631840111593,3.1655299777262006e-4,0.006014506957679781,NA,hypothetical protein,NA,NA,NA,exosortase F-associated protein,TIGR04127,15.6
SAUSA300_RS13840,13603.282963726233,3.556890193902035,0.10341192081964522,24.72529446930359,5.718159585396947e-135,1.287025765143959e-132,rocA,L-glutamate gamma-semialdehyde dehydrogenase,Metabolism,Energy metabolism,Amino acids and amines,putative delta-1-pyrroline-5-carboxylate dehydrogenase,TIGR01237,747.3
SAUSA300_RS13850,1600.4369034932358,-4.273754842736471,0.15871126897045804,-20.62711024852203,1.5674120713294845e-94,1.5287492402366905e-92,cwrA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS15635,407.9788753757778,-1.8768666303082269,0.13866150970948438,-6.323792609393821,2.552202149404931e-10,6.171688834015561e-9,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13940,408.90078529929747,-2.1583264844210324,0.1465795297493464,-7.902375498146236,2.7363760537237426e-15,7.698688781918914e-14,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14205,1351.7428896079523,1.6203195480627821,0.18210154965972417,3.406448485594517,6.581396920434747e-4,0.012035729618245044,gpxA2,glutathione peroxidase,NA,NA,NA,putative glutathione peroxidase Gpx7,TIGR02540,106.6
SAUSA300_RS15850,596.5681168405687,3.6935889472884105,0.23428280942205779,11.497168545712379,1.3631404735400119e-30,5.61767468391278e-29,NA,NA,NA,NA,NA,NA,NA,NA
SAUSA300_RS14475,5278.934787952564,3.612654323771386,0.10062395048568572,25.964537380621426,1.2460669898408985e-148,4.051102235860521e-146,gehA,Lipase 1,NA,NA,NA,"gram-positive signal peptide, YSIRK family",TIGR01168,52.6
SAUSA300_RS14565,2156.946602977137,1.914015843626203,0.08132216329815813,11.239443302498872,2.6102315561445594e-29,1.0183383377705308e-27,drp35,lactonase,NA,NA,NA,NA,NA,NA
SAUSA300_RS14715,22483.631293217306,1.604742287102489,0.15155033894557401,3.9903723826026476,6.596963768373293e-5,0.0012947867983572677,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
