GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pan_gene_symbol,product,TIGRFAM Meta Role,TIGRFAM Main Role,TIGRFAM Sub Role,TIGRFAM function,TIGRFAM,TIGRFAM HMM score
SAUSA300_RS03605,17482.77913063244,0.908101109172877,0.14229686482436438,108.52161457161355,2.721640833534882e-24,2.1531690787884832e-23,mgrA,MarR family transcriptional regulator,NA,NA,NA,mobile rSAM pair MarR family regulator,TIGR04472,54.1
SAUSA300_RS03650,981.1754535963581,-0.5152673560015404,0.09506589445393145,52.726699077946364,3.5525710363803128e-12,1.4978820286629314e-11,norA,multidrug efflux MFS transporter NorA,NA,NA,NA,multidrug resistance protein,TIGR00880,142.5
SAUSA300_RS03690,6550.521656944578,-0.920083636995261,0.09195284938595918,112.5769948301961,3.5827473050458893e-25,2.9452584689245955e-24,-,HlyC/CorC family transporter,NA,NA,NA,gliding motility-associated protein GldE,TIGR03520,172.3
SAUSA300_RS03700,2771.3093239349582,-0.6694179104544378,0.12686036348386964,49.75324847456929,1.5711562066026823e-11,6.273965693394429e-11,csbB,glycosyltransferase,NA,NA,NA,"poly-beta-1,6 N-acetyl-D-glucosamine synthase",TIGR03937,47.8
SAUSA300_RS03715,1063.4020468364129,-0.3996120251677566,0.1148301326399692,167.23395093862064,4.8485174192707334e-37,6.071994368048412e-36,saeQ,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS03720,1229.7001897475764,-0.8281718623480129,0.16079434118509786,285.76275116450665,8.859455230894037e-63,2.0056443649631656e-61,saeP,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS03730,515.87958562025,-1.4974963390671276,0.16917198257166843,81.39286381386361,2.117211233806876e-18,1.29272876786175e-17,queE,7-carboxy-7-deazaguanine synthase QueE,Genetic information processing,Protein synthesis,tRNA and rRNA base modification,7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE,TIGR03365,382.7
SAUSA300_RS03740,266.031153446856,-1.6608075957322648,0.15909626749340852,117.47443822048686,3.0956357828279156e-26,2.6932421217678174e-25,queC,7-cyano-7-deazaguanine synthase QueC,NA,Unknown function,General,queuosine biosynthesis protein QueC,TIGR00364,278.9
SAUSA300_RS03770,905.6976595474983,-0.5531126710250798,0.08415241693966433,65.564456091563,5.7924094743866235e-15,2.91402753557604e-14,-,allophanate hydrolase,NA,Unknown function,General,biotin-dependent carboxylase uncharacterized domain,TIGR00724,230.1
SAUSA300_RS03775,31014.62482334325,0.5771437526918167,0.08584905949361507,54.511696211555005,1.4552431646796445e-12,6.307482523788208e-12,ltaS,lipoteichoic acid synthase,NA,NA,NA,choline-sulfatase,TIGR03417,20.4
SAUSA300_RS03785,2622.127645464331,-0.9419580298493536,0.0744324609480625,184.7615605934676,7.577690849865831e-41,1.0931933417232913e-39,-,ABC transporter ATP-binding protein,NA,NA,NA,"ATP-binding cassette protein, ChvD family",TIGR03719,494.8
SAUSA300_RS03790,2835.2753936476956,-0.9054310909633009,0.09885664748919043,122.74229506241645,2.2225384300800087e-27,2.0504484638637823e-26,recQ1,DNA helicase RecQ,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",ATP-dependent DNA helicase RecQ,TIGR01389,902.3
SAUSA300_RS03795,1568.1588577703333,-1.0046960285867688,0.11243545696296739,112.83586410104961,3.147773175163847e-25,2.6022181051986525e-24,opuBA,glycine/betaine ABC transporter ATP-binding protein,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",glycine betaine/L-proline transport ATP binding subunit,TIGR01186,306.3
SAUSA300_RS03800,3433.120462250235,-1.308353179190956,0.12130545187469116,151.8464306342031,1.0640610336230354e-33,1.2090855683214646e-32,opuBB,ABC transporter permease,NA,NA,NA,"choline ABC transporter, permease protein",TIGR03416,113.1
SAUSA300_RS03805,561.0017849229082,-2.2078313132281724,0.19006237345966195,301.70373286604377,3.061024624686553e-66,7.50716289204377e-65,hisC,histidinol-phosphate aminotransferase,Metabolism,Amino acid biosynthesis,Histidine family,histidinol-phosphate transaminase,TIGR01141,305.7
SAUSA300_RS03810,1226.4243659015517,-1.356069237310073,0.11481664954725626,264.4341644725682,3.791846703830343e-58,7.749586700953264e-57,-,5'-3'-deoxyribonucleotidase,NA,NA,NA,NA,NA,NA
SAUSA300_RS03865,598.5592889580328,1.664013990625675,0.15822329355153184,191.85169189340002,2.1874313568901318e-42,3.2844951445549273e-41,sstA,iron ABC transporter permease,NA,NA,NA,"proposed F420-0 ABC transporter, permease protein",TIGR03869,93.3
SAUSA300_RS03870,391.90736005736403,1.5610305366303214,0.15399267288528676,143.64614477814132,6.421492624704896e-32,6.947960586215629e-31,sstB,iron ABC transporter permease,NA,NA,NA,"proposed F420-0 ABC transporter, permease protein",TIGR03869,45.3
SAUSA300_RS03875,288.7290858445245,1.6104649818887395,0.20273641984662447,80.50406004994836,3.3019118490718333e-18,1.9791296480281885e-17,sstC,iron ABC transporter ATP-binding protein,NA,NA,NA,"proposed F420-0 ABC transporter, ATP-binding protein",TIGR03873,174.9
SAUSA300_RS03880,1518.0756162415641,1.3360744137778091,0.14255703032566086,102.24439343310877,6.279312012371372e-23,4.738465449335627e-22,sstD,hypothetical protein,NA,NA,NA,"heme ABC transporter, heme-binding protein isdE",TIGR03659,76.6
SAUSA300_RS03930,1663.7529707578162,0.9838896320096935,0.09793415531727151,127.74464356424008,1.8222296281480081e-28,1.7583022280785534e-27,gdpS,GGDEF domain-containing protein,Signal transduction,Signal transduction; Regulatory functions,Other; Small molecule interactions,diguanylate cyclase (GGDEF) domain,TIGR00254,138.7
SAUSA300_RS04000,4821.752594105279,2.208634363687359,0.14638535695242566,215.47958188146296,1.6188377119540333e-47,2.7224225064461257e-46,uvrB,excinuclease ABC subunit B,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",excinuclease ABC subunit B,TIGR00631,1110
SAUSA300_RS04005,10390.41222348479,2.100572396813609,0.1419944167504821,205.98311813131272,1.8678165326848685e-45,3.037007765575452e-44,uvrA,excinuclease ABC subunit A,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",excinuclease ABC subunit A,TIGR00630,1495.3
SAUSA300_RS04045,2251.666262543913,-0.6966397747136988,0.09395041847669795,76.65228408417538,2.2655205112185563e-17,1.2971647596335041e-16,-,YvcK family protein,NA,Hypothetical proteins,Conserved,conserved hypothetical protein,TIGR01826,439.8
SAUSA300_RS04050,1950.2701987661485,-0.7126112115056836,0.09505346723126067,71.11519533438177,3.610202340282668e-16,1.9353051889712007e-15,whiA,sporulation regulator WhiA,Cellular processes,Cellular processes,Cell division,DNA-binding protein WhiA,TIGR00647,446.6
SAUSA300_RS04070,1459.0276596223243,-1.3518884654952064,0.12571553777546185,123.45239917493157,1.5583038021070666e-27,1.4467154856785796e-26,-,DUF4887 domain-containing protein,Cellular processes,Cellular processes,Adaptations to atypical conditions,phage shock protein C,TIGR02978,11.5
SAUSA300_RS04075,4895.144327327562,-1.0247584113627652,0.14072651701783442,52.08202396480718,4.903793717044392e-12,2.049980810974666e-11,gapR,transcriptional regulator,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",DnaD family protein,TIGR04548,16.8
SAUSA300_RS04080,17947.25983046151,-0.6689911841672904,0.1182638101601537,50.16588221733764,1.278253782715114e-11,5.1532888801788774e-11,gapA,aldehyde dehydrogenase,Metabolism,Energy metabolism,Glycolysis/gluconeogenesis,"glyceraldehyde-3-phosphate dehydrogenase, type I",TIGR01534,435.2
SAUSA300_RS04100,29101.23088140183,0.7782224809119846,0.10335734526816419,57.14168374346943,3.906978594054734e-13,1.744800910819891e-12,eno,enolase,Metabolism,Energy metabolism,Glycolysis/gluconeogenesis,phosphopyruvate hydratase,TIGR01060,690.8
SAUSA300_RS04120,4490.836859631977,-0.9362449583214698,0.11357557609418271,74.68403339585129,6.061333849098274e-17,3.397810574837375e-16,rnr,ribonuclease R,Genetic information processing,Transcription,Degradation of RNA,ribonuclease R,TIGR02063,961.8
SAUSA300_RS04125,857.7131121911601,-1.3597243991055596,0.18760165325019967,51.039628708629124,8.258200953856437e-12,3.403905519215615e-11,smpB,SsrA-binding protein,Genetic information processing,Protein synthesis,Other,SsrA-binding protein,TIGR00086,194.9
SAUSA300_RS04165,44449.68512629722,-1.6218964748371165,0.1141335082949305,198.20323645841194,9.135115765866958e-44,1.437681588178955e-42,clfA,clumping factor A,NA,NA,NA,"gram-positive signal peptide, YSIRK family",TIGR01168,28.4
SAUSA300_RS04230,369.3628469506879,-2.058725981272511,0.15073691033457715,183.57340309240098,1.3725937163462103e-40,1.9144755010459228e-39,-,histidine phosphatase family protein,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers","Heme, porphyrin, and cobalamin",alpha-ribazole phosphatase,TIGR03162,65
SAUSA300_RS04235,1647.247408297761,-1.808260720375135,0.13613495060478903,186.9649532948957,2.518118927157429e-41,3.6869771157334894e-40,-,hypothetical protein,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",L-lysine exporter,TIGR00948,154.3
SAUSA300_RS04270,10753.013300284145,1.8454192389805233,0.1072802137265472,327.0690146943443,9.503112232707998e-72,2.5425144818963306e-70,gcvH,glycine cleavage system protein H,Metabolism,Energy metabolism,Amino acids and amines,glycine cleavage system H protein,TIGR00527,184.5
SAUSA300_RS04280,450.185286023848,1.2398803478523919,0.11969102811340876,141.85191115002553,1.574885085144364e-31,1.685413383847223e-30,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS15750,139.49279796430642,1.072401101542762,0.15676879178539108,65.47976583850813,6.042957084441502e-15,3.034884419711833e-14,NA,NA,NA,NA,NA,NA,NA,NA
SAUSA300_RS04300,11825.187709225203,-6.677800211273967,0.4684134561775178,131.7765886468319,2.4270423434299704e-29,2.3888915106068237e-28,metN1,methionine import ATP-binding protein MetN 2,NA,NA,NA,"D-methionine ABC transporter, ATP-binding protein",TIGR02314,358.4
SAUSA300_RS04305,6813.767612524665,-6.858463233145589,0.47694298024382104,132.51376850584484,1.6788070365834143e-29,1.6579627881426136e-28,metP1,ABC transporter permease,Metabolism,Transport and binding proteins,Anions,"phosphonate ABC transporter, permease protein PhnE",TIGR01097,86.7
SAUSA300_RS04310,15894.860761793612,-6.2915090988467774,0.46249815277263584,122.14442635215559,2.9969177227708617e-27,2.713824264035276e-26,metQ1,methionine ABC transporter substrate-binding protein,Cell structure,Cell envelope,Other,"lipoprotein, YaeC family",TIGR00363,167
SAUSA300_RS04315,640.4071745405438,0.3685800614530913,0.11061444979014698,122.54352823795168,2.454770788865335e-27,2.2505889195111153e-26,int,site-specific integrase,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",tyrosine recombinase XerD,TIGR02225,79.7
SAUSA300_RS04320,1837.5760113392787,1.2856703381319194,0.10203211136726076,205.83813234306632,2.0082486286209888e-45,3.247404238478885e-44,sek,exotoxin,NA,NA,NA,NA,NA,NA
SAUSA300_RS04325,1169.968999290105,1.0594192346946243,0.09359962519767413,163.62353109332986,2.948503640404019e-36,3.570965520044867e-35,seq,enterotoxin,NA,NA,NA,NA,NA,NA
SAUSA300_RS04330,625.2285337602685,0.5211698316066159,0.094813438983489165,52.004024297432665,5.098819116893187e-12,2.1254709151581657e-11,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS04335,913.390992375804,0.8830641459229315,0.09957544932760377,117.88231219679435,2.5245335663063193e-26,2.2046594319405037e-25,-,transcriptional regulator,Signal transduction; Genetic information processing,Regulatory functions; Mobile and extrachromosomal element functions,DNA interactions; Protein interactions; Other,"addiction module antidote protein, HigA family",TIGR02607,19.4
SAUSA300_RS04365,5374.755572683578,1.263748761877265,0.14203747886999346,93.83426404659326,4.208704706034732e-21,2.9918400845072984e-20,-,primase,Genetic information processing,DNA metabolism; Mobile and extrachromosomal element functions,"DNA replication, recombination, and repair; Prophage functions","phage/plasmid primase, P4 family, C-terminal domain",TIGR01613,370.7
SAUSA300_RS04370,1236.7402501512022,0.9185215040539317,0.11029902410945029,92.87954413424376,6.78364715477174e-21,4.6754739055019273e-20,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS04375,884.6026780271177,0.953954075608961,0.1487933270275281,49.43011112200233,1.8466634347115252e-11,7.314576700344574e-11,-,hypothetical protein,NA,Hypothetical proteins,Conserved,TIGR02652 family protein,TIGR02652,13
SAUSA300_RS04380,10603.635391993143,1.3659216913727183,0.08239367639208504,384.6741393218315,2.944909688484975e-84,9.22007363107583e-83,-,phage capsid protein,Genetic information processing,Mobile and extrachromosomal element functions,Prophage functions,"phage major capsid protein, HK97 family",TIGR01554,12.5
SAUSA300_RS04385,971.9703663652266,1.0674668830515601,0.133105240351153,85.65541489580919,2.512829273637123e-19,1.5938052914469943e-18,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS15230,237.2412562768371,1.048659068248534,0.1536189180984465,62.27703361772504,2.9971879319366715e-14,1.4296149244229536e-13,NA,terminase small subunit,NA,NA,NA,NA,NA,NA
SAUSA300_RS04395,357.4582102977854,1.3560315872137445,0.1436668233931413,170.61003857493105,8.963979296496364e-38,1.15706101182407e-36,ear,hypothetical protein,Genetic information processing,Mobile and extrachromosomal element functions,Prophage functions,"putative phage terminase, small subunit, P27 family",TIGR01558,19.8
SAUSA300_RS04445,801.4342213553286,-0.548219863656083,0.10386044780804538,51.25324889543248,7.42161484956318e-12,3.071984880768556e-11,-,HlyC/CorC family transporter,NA,NA,NA,gliding motility-associated protein GldE,TIGR03520,207.6
SAUSA300_RS04480,1155.3393773504142,1.2972291027681062,0.11753785212571063,133.706675714509,9.246221046771993e-30,9.287245235716716e-29,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS04485,523.6674988385388,-0.8240284199775167,0.1132510374191774,64.71228410838815,8.869641166043218e-15,4.4093503296731745e-14,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS04500,2207.955296174307,0.6821812481803434,0.08467934188385187,67.68450241000002,2.006767442508252e-15,1.041607863016188e-14,-,D-glycerate dehydrogenase,Metabolism,Amino acid biosynthesis,Serine family,phosphoglycerate dehydrogenase,TIGR01327,213.3
SAUSA300_RS04560,11495.153355547114,0.9357930096607652,0.08472256293689116,140.76140781064748,2.716743655121597e-31,2.8760347399362807e-30,ndh2,NADH dehydrogenase,NA,NA,NA,pyridine nucleotide-disulfide oxidoreductase family protein,TIGR03169,96.8
SAUSA300_RS04570,1123.5575097268134,-1.1963981014936234,0.1082859607503805,223.99242722593107,2.294364603003002e-49,3.9954526784839256e-48,-,sodium:proton antiporter,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids","TRAP transporter, DctM subunit",TIGR00786,23.7
SAUSA300_RS04585,748.4532234875,-0.6721299519723789,0.14321293767073298,53.65685726860879,2.2313180878073965e-12,9.544722576187744e-12,mnhG,Na+/H+ antiporter subunit G,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"monovalent cation/proton antiporter, MnhG/PhaG subunit",TIGR01300,87.9
SAUSA300_RS04590,508.4634461314949,-0.684075098876696,0.11458621479312542,83.98826798289903,5.78334812545675e-19,3.623041641883112e-18,mnhF,Na+/H+ antiporter subunit F,Genetic information processing,Mobile and extrachromosomal element functions,Plasmid functions,entry exclusion protein TrbK,TIGR04361,9.9
SAUSA300_RS04595,1030.2824021212298,-0.6406499932928861,0.1107033709547831,98.02391752281719,5.180560652357773e-22,3.802092269298984e-21,mnhE,Na+/H+ antiporter subunit E,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter,TIGR00942,231.1
SAUSA300_RS04600,2759.4428247558935,-0.9807633233757772,0.0886986878938969,190.5600002304518,4.172743739409328e-42,6.140192412540826e-41,mnhD,Na+/H+ antiporter subunit D,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,multicomponent K+:H+antiporter,TIGR00944,763.3
SAUSA300_RS04605,675.2206651135422,-0.7733446258839196,0.11762694104353859,62.54625648299589,2.6197085219465492e-14,1.2536263707461292e-13,mnhC,Na(+)/H(+) antiporter subunit C,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"multicomponent Na+:H+ antiporter, MnhC subunit",TIGR00941,168.4
SAUSA300_RS04610,818.3926792968962,-0.8571637994460125,0.1011321304064089,103.94547105668585,2.6824260042511457e-23,2.0611957520916766e-22,mnhB,Na+/H+ antiporter subunit B,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,monovalent cation:proton antiporter,TIGR00943,160.7
SAUSA300_RS04615,6371.2773826008915,-0.6311378567876107,0.11063418588522946,50.102814482344485,1.3192043395142288e-11,5.3111058429416896e-11,mnhA,Na+/H+ antiporter subunit A,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,monovalent cation:proton antiporter,TIGR00940,1436
SAUSA300_RS04625,2980.8309115447687,0.8431510668773028,0.09421215395562381,97.40954547539444,7.04345846075415e-22,5.1564423507461356e-21,ppiB,peptidyl-prolyl cis-trans isomerase,NA,NA,NA,NA,NA,NA
SAUSA300_RS04630,4185.762687882188,0.8615294395075513,0.15924778277377163,61.052514074407554,5.528598041699113e-14,2.5867510392242434e-13,-,general stress protein,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal protein bS1,TIGR00717,60.4
SAUSA300_RS04635,2066.4113943416974,-1.3125003073529464,0.11085012171021678,200.75329462406432,2.552560006532326e-44,4.0606400536349374e-43,-,NADH-dependent flavin oxidoreductase,NA,NA,NA,mycofactocin system FadH/OYE family oxidoreductase 2,TIGR03997,123.6
SAUSA300_RS04640,17540.897187999108,1.8665479632062978,0.13721409089912434,184.4632556674457,8.79656213813298e-41,1.2628430425622126e-39,rocD,Ornithine aminotransferase 2,NA,NA,NA,ornithine--oxo-acid transaminase,TIGR01885,538.4
SAUSA300_RS04645,30231.030137727026,1.423214544342973,0.12277202038786365,141.557473860226,1.8246732915909158e-31,1.9456570641855308e-30,gudB,NAD-specific glutamate dehydrogenase,Cellular processes,Cellular processes,Sporulation and germination,"dipicolinic acid synthetase, A subunit",TIGR02853,11.9
SAUSA300_RS04655,3127.663729016057,0.8305275131855453,0.08841353295851356,93.19214241563124,5.802075770902221e-21,4.0272426872087825e-20,glpQ,glycerophosphodiester phosphodiesterase,NA,NA,NA,NA,NA,NA
SAUSA300_RS04670,4190.246790586766,0.39411465044062033,0.061677987323542134,136.1186297825211,2.7683124163387724e-30,2.819080775531145e-29,pgi,glucose-6-phosphate isomerase,NA,NA,NA,bifunctional phosphoglucose/phosphomannose isomerase,TIGR02128,25.6
SAUSA300_RS04690,2716.325913577689,-0.5654962896622582,0.08536750851254928,75.67063369987822,3.7010987349504436e-17,2.0946795340306068e-16,addB,ATP-dependent helicase/deoxyribonuclease subunit B,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair","helicase-exonuclease AddAB, AddB subunit",TIGR02773,1416.8
SAUSA300_RS04695,3528.970056528191,-0.9918489050222552,0.10621593834221342,124.9463028901103,7.383377271349171e-28,6.942261760249395e-27,addA,ATP-dependent helicase/nuclease subunit A,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair","helicase-exonuclease AddAB, AddA subunit",TIGR02785,1455.5
SAUSA300_RS04705,744.849152078385,-0.8423756190266333,0.11160535818619534,72.33564694825918,1.961163684756992e-16,1.0728075695613062e-15,-,hypothetical protein,NA,NA,NA,MSEP-CTERM protein,TIGR04286,14.1
SAUSA300_RS04760,2059.760148151277,2.2959303841249437,0.10896932903528098,718.8095758330118,8.174926153727121e-157,6.8739450486911195e-155,-,MAP domain-containing protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS04770,1651.4339524332568,-0.49799567425726066,0.10976420776756975,177.20100245256052,3.3211708967235396e-39,4.3634847986863293e-38,fabH,3-oxoacyl-ACP synthase III,Metabolism,Fatty acid and phospholipid metabolism,Biosynthesis,3-oxoacyl-[acyl-carrier-protein] synthase III,TIGR00747,409.2
SAUSA300_RS04775,4153.748661632777,-0.2876999528990618,0.12881267461351864,62.58196773845515,2.573347119541657e-14,1.2354584947489555e-13,fabF,beta-ketoacyl-[acyl-carrier-protein] synthase II,Metabolism,Fatty acid and phospholipid metabolism,Biosynthesis,beta-ketoacyl-acyl-carrier-protein synthase II,TIGR03150,637.3
SAUSA300_RS04785,1035.722960135274,-1.7455104159397374,0.15329887969854017,235.1091779049215,8.84485455063606e-52,1.5969574811363141e-50,opp-3B,ABC transporter permease,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, permease subunit NikB",TIGR02789,228.4
SAUSA300_RS04790,1725.87880898976,-2.354905075329962,0.17625411201222307,253.35429652524954,9.656361732572208e-56,1.8574295803241836e-54,opp-3C,ABC transporter permease,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, permease subunit NikC",TIGR02790,196.3
SAUSA300_RS04795,2430.9204643128205,-2.727885516620819,0.187443431641311,277.4160425251529,5.75270057667913e-61,1.2540887257160504e-59,opp-3D,ABC transporter ATP-binding protein,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,nickel import ATP-binding protein NikD,TIGR02770,256.2
SAUSA300_RS04800,3406.402253096155,-2.991002393069074,0.17568157380053187,346.79205406514916,4.9552124114838223e-76,1.4438802105937513e-74,opp-3F,peptide ABC transporter ATP-binding protein,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,nickel import ATP-binding protein NikE,TIGR02769,241.5
SAUSA300_RS04805,11194.25769070181,-3.1134098954490907,0.12672241937609593,682.2289823967232,7.175609155414381e-149,5.028051843901077e-147,opp-3A,peptide ABC transporter substrate-binding protein,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",TIGR02294,68.2
SAUSA300_RS04810,38.2437076916914,-2.192441141689799,0.37617360580950854,61.92748145815036,3.569589391683327e-14,1.6862442343056229e-13,opp-4A,ABC transporter substrate-binding protein,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",TIGR02294,94.5
SAUSA300_RS04855,2726.6729119629827,-0.44177163690604576,0.09942599912685297,63.08519861526142,2.0008898253405607e-14,9.685228217067878e-14,pepF,oligoendopeptidase F,Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides",oligoendopeptidase F,TIGR00181,669.1
SAUSA300_RS04890,907.7641990440434,-0.7175346461426545,0.08406606960186648,72.76195839786438,1.584679674777523e-16,8.700955751623602e-16,-,RNA pseudouridine synthase,Genetic information processing,Protein synthesis,tRNA and rRNA base modification,"pseudouridine synthase, RluA family",TIGR00005,182
SAUSA300_RS04915,1633.9350948674207,-2.5212327025487364,0.19216018886291186,334.45999633743486,2.3601227251033875e-73,6.552680358471009e-72,-,alanine:cation symporter family protein,NA,NA,NA,amino acid carrier protein,TIGR00835,465.4
SAUSA300_RS04925,17281.937798695642,1.5579697665038275,0.07288586662173796,497.27964421516197,1.04015312279887e-108,4.8590010165032926e-107,-,hypothetical protein,Genetic information processing,Transcription,RNA processing,2'-5' RNA ligase,TIGR02258,15.8
SAUSA300_RS04950,2953.635050216652,-0.6838480660143167,0.07338897766456609,91.13478431704924,1.6230542299190752e-20,1.1006102761870596e-19,prfC,peptide chain release factor 3,Genetic information processing,Protein synthesis,Translation factors,peptide chain release factor 3,TIGR00503,647.7
SAUSA300_RS04990,1913.8885205675876,-1.3939614865535204,0.12223944674610293,180.8475624666849,5.3635307831673e-40,7.240766557275855e-39,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS05020,137.84728452704493,-1.6667941355960074,0.27702250971353987,122.52136995845318,2.4821187537094812e-27,2.26859487334379e-26,-,hypothetical protein,Cellular processes,Cellular processes,Toxin production and resistance,bacteriocin-associated integral membrane protein,TIGR01654,751.8
SAUSA300_RS05040,103.7412004026884,2.5023429784013804,0.3473245300273698,49.94627020800074,1.4266098836222255e-11,5.727848414052127e-11,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS05045,2078.621579384518,2.1611886107624505,0.1224349140135997,293.15326032295434,2.2007886868464474e-64,5.181536884311276e-63,tarM,glycosyl transferase family 1,Genetic information processing,Protein fate,Protein modification and repair,accessory Sec system glycosylation protein GtfA,TIGR02918,117
SAUSA300_RS05055,209.45255594458325,1.475954201187495,0.15846627229511864,137.91379243960773,1.1282373752831815e-30,1.1569347022503147e-29,-,ABC transporter substrate-binding protein,NA,NA,NA,"heme ABC transporter, heme-binding protein isdE",TIGR03659,92.9
SAUSA300_RS05075,1420.3877364861219,0.6319778265208205,0.11512542013671272,52.28264395956566,4.435760758144715e-12,1.859607394760669e-11,menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Menaquinone and ubiquinone,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",TIGR00751,99.2
SAUSA300_RS05095,5967.860680098819,1.2956335913607893,0.1404853084471067,93.13373574401601,5.974014105066977e-21,4.136829061461674e-20,menB,"1,4-dihydroxy-2-naphthoyl-CoA synthase",Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Menaquinone and ubiquinone,naphthoate synthase,TIGR01929,424.3
SAUSA300_RS05105,514.5549005014017,1.618094365937651,0.10811114471675741,312.3359816379247,1.50349967101365e-68,3.749830111689129e-67,sspB,staphopain B,NA,NA,NA,NA,NA,NA
SAUSA300_RS05110,385.85830868203635,1.6507903571349143,0.125893268924943,259.61140400666386,4.227658515359004e-57,8.463944905239149e-56,sspA,serine protease,Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides; Protein folding and stabilization",peptidase Do,TIGR02037,18.1
SAUSA300_RS05115,2008.1071718152634,-1.1729837635437628,0.08399024373218474,291.31233523460793,5.524972855250747e-64,1.2803145758270037e-62,patA,"N-acetyl-L,L-diaminopimelate aminotransferase",NA,NA,NA,LL-diaminopimelate aminotransferase,TIGR03540,210.1
SAUSA300_RS05125,594.3944658946155,1.2217014562261654,0.1137031748584374,164.65747149034493,1.7582651322805556e-36,2.1560726184590312e-35,-,MarR family transcriptional regulator,NA,NA,NA,"homoprotocatechuate degradation operon regulator, HpaR",TIGR02337,26.3
SAUSA300_RS05135,128656.23443123145,-2.379838399496144,0.10844744784084132,452.85313482075134,4.615207347747214e-99,1.8354804357324394e-97,atl,bifunctional autolysin,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"V-type ATPase, D subunit",TIGR00309,9.9
SAUSA300_RS05140,366.422849744668,-2.253785140702666,0.13173394202315872,297.01337281969916,3.194225456352823e-65,7.642768713858828e-64,-,GNAT family N-acetyltransferase,NA,NA,NA,"putative N-acetyltransferase, MSMEG_0567 N-terminal domain family",TIGR04045,38.8
SAUSA300_RS05150,3392.077486219495,-0.9349712800974157,0.08850240759087516,116.29026267173852,5.596162427223625e-26,4.815645036058224e-25,-,hypothetical protein,Signal transduction,Regulatory functions,Other,cell envelope-related function transcriptional attenuator common domain,TIGR00350,115.1
SAUSA300_RS05185,3642.747864750233,1.410963400384862,0.11102309370393551,244.5105452979589,8.039142093420039e-54,1.4879996969141619e-52,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS05190,6425.532497390479,0.9536081353676445,0.09091930322139542,109.85681076682869,1.3960360788334013e-24,1.1194916021816622e-23,folD,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase,NA,Unknown function,General,"putative RNA-binding protein, YhbY family",TIGR00253,11.1
